Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RO_CLOCKS_AND_RESETS_ALL_w2,,8,RO,,,,I2C_RO_pusm_watchdog_pll_action_counter,0,8,,0x0,TRUE,FALSE,TRUE,,,PLL watchdog action action counter
RO_CLOCKS_AND_RESETS_ALL_w3,,8,RO,,,,I2C_RO_pusm_watchdog_dll_action_counter,0,8,,0x0,TRUE,FALSE,TRUE,,,DLL watchdog action action counter
RO_CLOCKS_AND_RESETS_ALL_w4,,8,RO,,,,I2C_RO_pusm_left_ready_action_counter,0,8,,0x0,TRUE,FALSE,TRUE,,,Left Ready State action action counter
RO_CLOCKS_AND_RESETS_ALL_w5,,8,RO,,,,I2C_RO_pusm_state_upset_action_counter,0,8,,0x0,TRUE,FALSE,TRUE,,,State Upset action action counter
RO_CLOCKS_AND_RESETS_ALL_w6,,8,RO,,,,I2C_RO_pusm_state,0,4,,0x0,TRUE,FALSE,TRUE,,,Power Up State Machine State [0: RESET; 1: IDLE; 2: RESET_PLL; 3: WAIT_PLL_LOCK; 4: RESET_DLLS; 5: WAIT_DLLS_RESET_DONE; 6: WAIT_DLL_LOCK; 7: RESET_LOGIC_USING_DLL; 8: READY]
RO_CLOCKS_AND_RESETS_ALL_w6,,8,RO,,,,I2C_RO_lock_filter_state,4,2,,0x0,TRUE,FALSE,TRUE,,,Lock filter state machine [0: UnlockedState; 1: ConfirmLockState; 2: LockedState; 3: ConfirmUnlockState]
RO_CLOCKS_AND_RESETS_ALL_w6,,8,RO,,,,I2C_RO_lock_filter_locked,6,1,,0x0,TRUE,FALSE,TRUE,,,Locked signal from the lock filter
RO_CLOCKS_AND_RESETS_ALL_w6,,8,RO,,,,I2C_RO_lock_filter_loss_of_lock_count,7,1,,0x0,TRUE,FALSE,TRUE,,,PLL loss of lock action counter
RO_CLOCKS_AND_RESETS_ALL_w7,,8,RO,,,,I2C_RO_lock_filter_loss_of_lock_count,0,7,,0x0,TRUE,FALSE,TRUE,,,PLL loss of lock action counter
RO_CLOCKS_AND_RESETS_ALL_w7,,8,RO,,,,I2C_RO_sm_state,7,1,,0x0,TRUE,FALSE,TRUE,,,PLL initialization state machine [0: ResetState; 1: Init; 2: CapSearchStart; 3: CapSearchClearCounters0; 4: CapSearchClearCounters1; 5: CapSearchEnableCounter; 6: CapSearchWaitFreqDecision; 7: CapSearchVCOFaster; 8: CapSearchRefClkFaster; 9: PLLInit; 10: CDRInit; 11: PLLEnd; 12: CDREnd]
RO_CLOCKS_AND_RESETS_ALL_w8,,8,RO,,,,I2C_RO_sm_state,0,3,,0x0,TRUE,FALSE,TRUE,,,PLL initialization state machine [0: ResetState; 1: Init; 2: CapSearchStart; 3: CapSearchClearCounters0; 4: CapSearchClearCounters1; 5: CapSearchEnableCounter; 6: CapSearchWaitFreqDecision; 7: CapSearchVCOFaster; 8: CapSearchRefClkFaster; 9: PLLInit; 10: CDRInit; 11: PLLEnd; 12: CDREnd]
RO_CLOCKS_AND_RESETS_ALL_w8,,8,RO,,,,I2C_RO_sm_locked,3,1,,0x0,TRUE,FALSE,TRUE,,,PLL state machine locked
RO_CLOCKS_AND_RESETS_ALL_w8,,8,RO,,,,I2C_RO_vco_capbank,4,4,,0x0,TRUE,FALSE,TRUE,,,Currently selected capacitor bank
RO_CLOCKS_AND_RESETS_ALL_w9,,8,RO,,,,I2C_RO_vco_capbank,0,5,,0x0,TRUE,FALSE,TRUE,,,Currently selected capacitor bank
RO_CLOCKS_AND_RESETS_ALL_w9,,8,RO,,,,RSVD0,5,3,,0x0,FALSE,TRUE,TRUE,,,
RO_CLOCKS_AND_RESETS_ALL_w10,,8,RO,,,,tmr_err_cnt_clocks_and_resets,0,8,,0x0,TRUE,FALSE,TRUE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_0_Status_Clear,0,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_1_Start_PingPong_BIST,1,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_2_Status_Capture,2,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_3_Start_OB_BIST,3,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,RSVD0,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w0,,8,RW,,,,I2C_RW_badWord_Threshold,0,8,,0x0,TRUE,FALSE,FALSE,,,The number of non-Idle and non-Header words that will be tolerated during a single home state. Above this number and a missed packet error fires.
RW_ROC_DAQ_CTRL_ALL_w1,,8,RW,,,,I2C_RW_BCR_Bucket_Default,0,8,,0x0,TRUE,FALSE,FALSE,,,The Bunch Counter resets to a number upon receipt of a BCR Fast Command.  This is the number the Bunch Counter resets to.
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,I2C_RW_BCR_Bucket_Default,0,4,,0x0,TRUE,FALSE,FALSE,,,The Bunch Counter resets to a number upon receipt of a BCR Fast Command.  This is the number the Bunch Counter resets to.
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,I2C_RW_SimpleMode,4,1,,0x0,TRUE,FALSE,FALSE,,,1-bit active high 1=Simple Mode 0=Predictive Mode
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,I2C_RW_Pass_Thru_Mode,5,1,,0x0,TRUE,FALSE,FALSE,,,1-bit active high 1=Pass-Thru Mode 0=Standard Mode
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,RSVD0,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w3,,8,RW,,,,I2C_RW_L1A_TO_HGCROC_OUT,0,5,,0x0,TRUE,FALSE,FALSE,,,Expected delay (in clock ticks) from the reception of an isolated L1A to the output of its Header by the HGCROC
RW_ROC_DAQ_CTRL_ALL_w3,,8,RW,,,,RSVD1,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w4,,8,RW,,,,I2C_RW_ECON_BUFFER_DELAY,0,5,,0x0,TRUE,FALSE,FALSE,,,Expected delay (in clock ticks) from the capture of an HGCROC Header to its output (to the ECON Core) by the Aligner
RW_ROC_DAQ_CTRL_ALL_w4,,8,RW,,,,RSVD2,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w5,,8,RW,,,,I2C_RW_MatchThreshold,0,4,,0x0,TRUE,FALSE,FALSE,,,Sets the number of eRXs that must agree on a Header Word for that word to be considered a Header Word. Should be < 12
RW_ROC_DAQ_CTRL_ALL_w5,,8,RW,,,,I2C_RW_Active_eRXs,4,4,,0x0,TRUE,FALSE,FALSE,,,Each bit indicates if the corresponding eLink is active (1) or inactive (0).  This could be made the same as I2C_RW_active_eLinks used in eLink Processor Header and elsewhere.
RW_ROC_DAQ_CTRL_ALL_w6,,8,RW,,,,I2C_RW_Active_eRXs,0,8,,0x0,TRUE,FALSE,FALSE,,,Each bit indicates if the corresponding eLink is active (1) or inactive (0).  This could be made the same as I2C_RW_active_eLinks used in eLink Processor Header and elsewhere.
RW_ROC_DAQ_CTRL_ALL_w7,,8,RW,,,,I2C_RW_SyncBody,0,8,,0x0,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number
RW_ROC_DAQ_CTRL_ALL_w8,,8,RW,,,,I2C_RW_SyncBody,0,8,,0x0,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number
RW_ROC_DAQ_CTRL_ALL_w9,,8,RW,,,,I2C_RW_SyncBody,0,8,,0x0,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number
RW_ROC_DAQ_CTRL_ALL_w10,,8,RW,,,,I2C_RW_SyncBody,0,4,,0x0,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number
RW_ROC_DAQ_CTRL_ALL_w10,,8,RW,,,,I2C_RW_FirstSyncHeader,4,4,,0x0,TRUE,FALSE,FALSE,,,The value of the first 4 bits of a sync word if the sync word happens to fall on the first bucket of an orbit
RW_ROC_DAQ_CTRL_ALL_w11,,8,RW,,,,I2C_RW_SyncHeader,0,4,,0x0,TRUE,FALSE,FALSE,,,The value of the first 4 bits of a sync word if the sync word happens on any other bucket
RW_ROC_DAQ_CTRL_ALL_w11,,8,RW,,,,RSVD3,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w12,,8,RW,,,,I2C_RW_EBR_Timeout,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w13,,8,RW,,,,I2C_RW_EBR_Timeout,0,8,,0x0,TRUE,FALSE,FALSE,,,
RO_ROC_DAQ_CTRL_ALL_w0,,8,RO,,,,I2C_RO_Prediction_Confidence,0,8,,0x0,TRUE,FALSE,TRUE,,,Increments by 1 to a maximum of 255 every time there is a good prediction.  Decrements by 16 to a minimum of 0 every time there is a bad prediction.  Default of 128.
RO_ROC_DAQ_CTRL_ALL_w1,,8,RO,,,,I2C_RO_Prediction_DelayCount,0,8,,0x0,TRUE,FALSE,TRUE,,,A count of the delay (in LHC clock ticks) between receiving an L1A and receiving a Header.
RO_ROC_DAQ_CTRL_ALL_w2,,8,RO,,,,I2C_RO_HdrCount_x12_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w3,,8,RO,,,,I2C_RO_HdrCount_x12_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w4,,8,RO,,,,I2C_RO_HdrCount_x12_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w5,,8,RO,,,,I2C_RO_HdrCount_x12_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w6,,8,RO,,,,I2C_RO_HdrCount_x12_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w7,,8,RO,,,,I2C_RO_HdrCount_x12_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w8,,8,RO,,,,I2C_RO_HdrCount_x12_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w9,,8,RO,,,,I2C_RO_HdrCount_x12_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w10,,8,RO,,,,I2C_RO_HdrCount_x12_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w11,,8,RO,,,,I2C_RO_HdrCount_x12_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w12,,8,RO,,,,I2C_RO_HdrCount_x12_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w13,,8,RO,,,,I2C_RO_HdrCount_x12_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w14,,8,RO,,,,I2C_RO_HdrCount_x12_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w15,,8,RO,,,,I2C_RO_HdrCount_x12_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w16,,8,RO,,,,I2C_RO_HdrCount_x12_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w17,,8,RO,,,,I2C_RO_HdrCount_x12_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w18,,8,RO,,,,I2C_RO_HdrCount_x12_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w19,,8,RO,,,,I2C_RO_HdrCount_x12_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w20,,8,RO,,,,I2C_RO_HdrCount_x12_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w21,,8,RO,,,,I2C_RO_HdrCount_x12_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w22,,8,RO,,,,I2C_RO_HdrCount_x12_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w23,,8,RO,,,,I2C_RO_HdrCount_x12_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w24,,8,RO,,,,I2C_RO_HdrCount_x12_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w25,,8,RO,,,,I2C_RO_HdrCount_x12_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w26,,8,RO,,,,I2C_RO_Confidence_x12_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w27,,8,RO,,,,I2C_RO_Confidence_x12_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w28,,8,RO,,,,I2C_RO_Confidence_x12_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w29,,8,RO,,,,I2C_RO_Confidence_x12_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w30,,8,RO,,,,I2C_RO_Confidence_x12_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w31,,8,RO,,,,I2C_RO_Confidence_x12_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w32,,8,RO,,,,I2C_RO_Confidence_x12_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w33,,8,RO,,,,I2C_RO_Confidence_x12_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w34,,8,RO,,,,I2C_RO_Confidence_x12_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w35,,8,RO,,,,I2C_RO_Confidence_x12_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w36,,8,RO,,,,I2C_RO_Confidence_x12_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w37,,8,RO,,,,I2C_RO_Confidence_x12_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w38,,8,RO,,,,I2C_RO_Error_Flags_BunchCounter,0,1,,0x0,TRUE,FALSE,TRUE,,,Error indicator: bad bunch counter. Cleared by I2C_WO_clear_Errors.
RO_ROC_DAQ_CTRL_ALL_w38,,8,RO,,,,I2C_RO_Error_Flags_UnusedState,1,1,,0x0,TRUE,FALSE,TRUE,,,Error indicator: entered unused state in ROC. Cleared by I2C_WO_clear_Errors.
RO_ROC_DAQ_CTRL_ALL_w38,,8,RO,,,,I2C_RO_Error_Flags_MissedPkt,2,1,,0x0,TRUE,FALSE,TRUE,,,Error indicator: missed a packet. Cleared by I2C_WO_clear_Errors.
RO_ROC_DAQ_CTRL_ALL_w38,,8,RO,,,,I2C_RO_Error_Flags_PredictorFIFOfull,3,1,,0x0,TRUE,FALSE,TRUE,,,Error indicator: predictor FIFO Full. Cleared by I2C_WO_clear_Errors.
RO_ROC_DAQ_CTRL_ALL_w38,,8,RO,,,,I2C_RO_Error_Flags_L1AFIFO_full,4,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w38,,8,RO,,,,RSVD0,5,3,,0x0,FALSE,TRUE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w39,,8,RO,,,,I2C_RO_Status_ROC_State,0,6,,0x3c,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w39,,8,RO,,,,I2C_RO_Status_Pred_State,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w40,,8,RO,,,,I2C_RO_Status_Pred_State,0,4,,0xf,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w40,,8,RO,,,,I2C_RO_Status_Bucket,4,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w41,,8,RO,,,,I2C_RO_Status_Bucket,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w42,,8,RO,,,,I2C_RO_Status_Orbit,0,3,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w42,,8,RO,,,,I2C_RO_Status_L1AFIFO_empty,3,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w42,,8,RO,,,,I2C_RO_Status_L1AFIFO_full,4,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w42,,8,RO,,,,I2C_RO_Status_L1AFIFO_cnt,5,3,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w43,,8,RO,,,,I2C_RO_Status_L1AFIFO_cnt,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w43,,8,RO,,,,I2C_RO_Status_Predict,4,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w43,,8,RO,,,,I2C_RO_Status_Predict_HGCROC,5,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w43,,8,RO,,,,I2C_RO_Status_FIFOtop_Bucket,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w44,,8,RO,,,,I2C_RO_Status_FIFOtop_Bucket,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w45,,8,RO,,,,I2C_RO_Status_FIFOtop_Bucket,0,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w45,,8,RO,,,,I2C_RO_Status_FIFOtop_Orbit,2,3,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w45,,8,RO,,,,I2C_RO_Status_FIFOtop_Event,5,3,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w46,,8,RO,,,,I2C_RO_Status_FIFOtop_Event,0,3,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w46,,8,RO,,,,I2C_RO_Status_FIFOtop_NZS,3,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w46,,8,RO,,,,I2C_RO_Status_IdleWordMarker,4,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w46,,8,RO,,,,I2C_RO_Status_ROCHeaderMarker,5,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w46,,8,RO,,,,I2C_RO_Status_FCmd,7,1,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w47,,8,RO,,,,I2C_RO_Status_FCmd,0,6,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w47,,8,RO,,,,I2C_RO_Status_Event,6,2,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w48,,8,RO,,,,I2C_RO_Status_Event,0,4,,0x0,TRUE,FALSE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w48,,8,RO,,,,RSVD1,4,4,,0x0,FALSE,TRUE,TRUE,,,
RO_ROC_DAQ_CTRL_ALL_w49,,8,RO,,,,tmr_err_cnt_roc_daq_ctrl,0,8,,0x0,TRUE,FALSE,TRUE,,,
RW_ELINK_PROCESSORS_ALL_w0,,8,RW,,,,I2C_RW_vReconstruct_thresh,0,4,,0x0,TRUE,FALSE,FALSE,,,Similar to I2C_RW_MatchThreshold.  Vertical Reconstruction Threshold: Number of bits in a Vertical Reconstruction that must be equal to a 1 or 0 for the reconstruction to return a 1 or 0. Should be < 12.
RW_ELINK_PROCESSORS_ALL_w0,,8,RW,,,,RSVD0,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w1,,8,RW,,,,I2C_RW_ReconMode_Choice,0,4,,0x0,TRUE,FALSE,FALSE,,,User's chosen eRX in User's Choice Mode
RW_ELINK_PROCESSORS_ALL_w1,,8,RW,,,,I2C_RW_ReconMode_Result,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w1,,8,RW,,,,RSVD1,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w2,,8,RW,,,,I2C_RW_CM_eRX_Route,0,8,,0x0,TRUE,FALSE,FALSE,,,48-bit routing addresses for Channels in determining Common Mode
RW_ELINK_PROCESSORS_ALL_w3,,8,RW,,,,I2C_RW_CM_eRX_Route,0,8,,0x0,TRUE,FALSE,FALSE,,,48-bit routing addresses for Channels in determining Common Mode
RW_ELINK_PROCESSORS_ALL_w4,,8,RW,,,,I2C_RW_CM_eRX_Route,0,8,,0x0,TRUE,FALSE,FALSE,,,48-bit routing addresses for Channels in determining Common Mode
RW_ELINK_PROCESSORS_ALL_w5,,8,RW,,,,I2C_RW_CM_eRX_Route,0,8,,0x0,TRUE,FALSE,FALSE,,,48-bit routing addresses for Channels in determining Common Mode
RW_ELINK_PROCESSORS_ALL_w6,,8,RW,,,,I2C_RW_CM_eRX_Route,0,8,,0x0,TRUE,FALSE,FALSE,,,48-bit routing addresses for Channels in determining Common Mode
RW_ELINK_PROCESSORS_ALL_w7,,8,RW,,,,I2C_RW_CM_eRX_Route,0,8,,0x0,TRUE,FALSE,FALSE,,,48-bit routing addresses for Channels in determining Common Mode
RW_ELINK_PROCESSORS_ALL_w8,,8,RW,,,,I2C_RW_CM_Selection_x12_00,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w8,,8,RW,,,,I2C_RW_CM_Selection_x12_01,3,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w8,,8,RW,,,,I2C_RW_CM_Selection_x12_02,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w9,,8,RW,,,,I2C_RW_CM_Selection_x12_02,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w9,,8,RW,,,,I2C_RW_CM_Selection_x12_03,1,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w9,,8,RW,,,,I2C_RW_CM_Selection_x12_04,4,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w9,,8,RW,,,,I2C_RW_CM_Selection_x12_05,7,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w10,,8,RW,,,,I2C_RW_CM_Selection_x12_05,0,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w10,,8,RW,,,,I2C_RW_CM_Selection_x12_06,2,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w10,,8,RW,,,,I2C_RW_CM_Selection_x12_07,5,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w11,,8,RW,,,,I2C_RW_CM_Selection_x12_08,0,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w11,,8,RW,,,,I2C_RW_CM_Selection_x12_09,3,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w11,,8,RW,,,,I2C_RW_CM_Selection_x12_10,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w12,,8,RW,,,,I2C_RW_CM_Selection_x12_10,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w12,,8,RW,,,,I2C_RW_CM_Selection_x12_11,1,3,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w12,,8,RW,,,,RSVD2,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w13,,8,RW,,,,I2C_RW_CM_UserDef_x12_00,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w14,,8,RW,,,,I2C_RW_CM_UserDef_x12_00,0,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w14,,8,RW,,,,I2C_RW_CM_UserDef_x12_01,2,6,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w15,,8,RW,,,,I2C_RW_CM_UserDef_x12_01,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w15,,8,RW,,,,I2C_RW_CM_UserDef_x12_02,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w16,,8,RW,,,,I2C_RW_CM_UserDef_x12_02,0,6,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w16,,8,RW,,,,I2C_RW_CM_UserDef_x12_03,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w17,,8,RW,,,,I2C_RW_CM_UserDef_x12_03,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w18,,8,RW,,,,I2C_RW_CM_UserDef_x12_04,0,8,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w19,,8,RW,,,,I2C_RW_CM_UserDef_x12_04,0,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w19,,8,RW,,,,I2C_RW_CM_UserDef_x12_05,2,6,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w20,,8,RW,,,,I2C_RW_CM_UserDef_x12_05,0,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w20,,8,RW,,,,I2C_RW_CM_UserDef_x12_06,4,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w21,,8,RW,,,,I2C_RW_CM_UserDef_x12_06,0,6,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w21,,8,RW,,,,I2C_RW_CM_UserDef_x12_07,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ELINK_PROCESSORS_ALL_w22,,8,RW,,,,I2C_RW_CM_UserDef_x12_07,0,8,,0x0,TRUE,FALSE,FALSE,,,
